0.022758143,0,0,0,0,0,0,0,0.004537585,0,0,0
0,0,0,3.17488E-05,0,0,0,0,0.000283318,0,0,0
0.000679141,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000355116,0,0,0,0,4.38468E-05,0,0,2.60455E-05
0.096562717,0.018281338,0,0,0,0,0,0,0.006290333,0,0,0
0,0,0.048673748,0,0.011877831,0,0,0,0.001343512,0,0,0.000686375
0,0,0,0.000276332,0,0,0,0,0.000453084,0,0,0.000339102
0,0,0,8.58393E-05,4.86027E-05,0,0,0,0.000775752,0,0,0.001717981
0,0,0,0,0,0,0,0,0.000984867,0,0,0
0,0,0,0.001132373,0,0,0.031716019,0,0,0,0,0
0,0,0,0.000309257,0.003290622,0,0.00010364,0,0.001869674,0,0,0.006037957
0,0.001718662,0,0,0,0.006355693,0,0,0.000386752,0,0,0
0,0,0,0.000602051,0.001888877,0.000612542,0.001429316,0,0.000563263,0,0,0
0,0,0,5.99699E-05,0.004798409,0,0,0,0.00026533,0,0,5.05589E-05
0,0,0,1.05829E-05,0,0,0,0,0,0,0,0
0,0,0,9.87739E-05,0.004896719,0,0,0,0.000500304,0,0,0.000599557
0,0,0,0,0,0.001075817,0,0.002846351,0.018135723,0,0,0.000335527
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.011001878,0,0,0,0.004469004,0,0,0.000877376
0,0,0,0,0,0,0.056368595,0,0.009184224,0,0,0
0,0,0,0,0,0.000283062,0.002157072,0,0.004962562,0,0,0
0,0,0.000541154,0,0.01523252,0.002249932,0,0,0.012608774,0,0,0.005118705
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.036761547,0,0,0,0,0,0,0,0
0,0,0,0.00566304,0,0,0,0,0,0,0,0
0,0,0,0.005734768,0,0,0,0,0,0,0,0
0,0,0,0.002512856,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.022451087,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.022883868,0,0,0,0,0
0,0,0,0,0,0,0.007164804,0,0,0,0,0
0,0,0,0,0,0,0.014025523,0,0,0,0,0
0,0,0,0,0,0,0.001275565,0,0.000227104,0,0,0
0,0,0,0,0,0,0,0.001997668,0,0,0.013909922,0
0,0,0,0,0,0,0,0,0,0,0.088280821,0
0,0,0,0,0,0,0,0,0.01547793,0,0,0
0,0,0,0,0,0,0,0,0.019043015,0,0,0
0,0,0,0,0,0,0,0.03515598,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5.61765E-05
0,0,0,0,0,0,0,0,0,0,0,0.017522487
0,0,0,0,0,0,0,0,0,0,0,0.019702137
0,0,0,0,0,0,0,0,0,0,0,0.001263972
0,0,0,0.094797121,0,0,8.65562E-05,0,0,0,0.000540182,2.45134E-05
0,0,0,0,0,0,0,0,0,0,0,0.000319185
0,0,0,0,0,0,0.000591088,0,0,0,0,3.21738E-05
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6.99653E-05
0,0,0,0,0,0,0,0,0.004863625,0,0,0
0,0,5.17223E-05,0,0.000716889,0,0.023764236,0,0.000842084,0,0.007269074,0.000325313
0,0,0,0.001568624,0,0.000901975,0.001953209,0,0,0,0,0.000306418
0,0,0,0,0,0,0.000159446,0,0,0.01,0,2.40027E-05
0,0,0,0,0,0.008520979,0,0,0,0,0,0.010617367
0,0,0.000733376,0,0.000764387,0,0.003869974,0,0.041888337,0,0,0.013947105
0,0,0,0,0.005483265,0,0,0,0,0,0,0
